intertidal_sitename,site_code,survey_rep,year,month,day,section,transect,location,radius_mm,disease_category,final_classification,count
Lompoc Landing,60,3,2014,10,9,1,12,14.5,35,0,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,15,14,25,4,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,15,15,20,0,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,15,15,25,0,pisaster ochraceus,2
Lompoc Landing,60,3,2014,10,9,1,18,8,30,0,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,18,8.5,30,0,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,18,12,50,1,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,18,12.5,50,0,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,18,13,50,0,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,18,14,30,0,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,21,13.5,20,0,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,21,13.5,40,0,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,24,13.5,15,0,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,24,14.5,20,0,pisaster ochraceus,2
Lompoc Landing,60,3,2014,10,9,1,24,14.5,30,0,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,24,15,65,0,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,24,17,20,0,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,24,17,70,0,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,27,6,15,0,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,27,7,30,0,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,27,12.5,10,0,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,27,13,30,0,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,27,13,35,0,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,27,17,50,0,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,27,19,10,0,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,27,21,15,0,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,27,21,20,0,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,30,11,NA,NA,haliotis cracherodii,1
Lompoc Landing,60,3,2014,10,9,1,30,14.5,95,0,pisaster ochraceus,1
Lompoc Landing,60,3,2014,10,9,1,30,16.5,130,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,0,4.5,80,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,1.5,,NA,NA,no swath species found,0
Lompoc Landing,60,4,2015,1,5,1,3,14,110,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,3,14.5,15,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,4.5,,NA,NA,no swath species found,0
Lompoc Landing,60,4,2015,1,5,1,6,12,20,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,6,13,20,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,6,14.5,5,0,leptasterias spp,1
Lompoc Landing,60,4,2015,1,5,1,7.5,,NA,NA,no swath species found,0
Lompoc Landing,60,4,2015,1,5,1,9,20.5,5,0,leptasterias spp,1
Lompoc Landing,60,4,2015,1,5,1,10.5,,NA,NA,no swath species found,0
Lompoc Landing,60,4,2015,1,5,1,12,14.5,35,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,13.5,,NA,NA,no swath species found,0
Lompoc Landing,60,4,2015,1,5,1,15,13,NA,NA,haliotis cracherodii,1
Lompoc Landing,60,4,2015,1,5,1,15,13,20,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,15,13,30,0,pisaster ochraceus,2
Lompoc Landing,60,4,2015,1,5,1,15,13.5,30,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,15,15,60,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,15,15.5,30,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,15,17.5,15,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,16.5,,NA,NA,no swath species found,0
Lompoc Landing,60,4,2015,1,5,1,18,8.5,25,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,18,13,45,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,18,14.5,15,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,18,16,90,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,19.5,13.5,15,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,21,13.5,20,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,21,13.5,35,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,21,13.5,40,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,21,16,10,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,21,16,35,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,21,17,60,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,22.5,13.5,35,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,22.5,13.5,40,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,24,13.5,20,0,pisaster ochraceus,2
Lompoc Landing,60,4,2015,1,5,1,24,13.5,35,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,24,14,15,0,pisaster ochraceus,2
Lompoc Landing,60,4,2015,1,5,1,24,16,25,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,24,17,5,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,25.5,15,70,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,27,13,10,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,27,13,20,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,27,15,10,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,27,18,10,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,28.5,4,15,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,28.5,13,90,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,28.5,15,15,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,28.5,15.5,10,0,pisaster ochraceus,2
Lompoc Landing,60,4,2015,1,5,1,30,11.5,30,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,30,13.5,25,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,30,14,105,0,pisaster ochraceus,1
Lompoc Landing,60,4,2015,1,5,1,30,15.5,15,0,pisaster ochraceus,1
Lompoc Landing,60,5,2015,4,16,1,0,12.5,50,0,pisaster ochraceus,1
Lompoc Landing,60,5,2015,4,16,1,0,13,45,0,pisaster ochraceus,1
Lompoc Landing,60,5,2015,4,16,1,0,14,60,0,pisaster ochraceus,1
Lompoc Landing,60,5,2015,4,16,1,1.5,,NA,NA,no swath species found,0
Lompoc Landing,60,5,2015,4,16,1,3,14.5,115,0,pisaster ochraceus,1
Lompoc Landing,60,5,2015,4,16,1,4.5,,NA,NA,no swath species found,0
Lompoc Landing,60,5,2015,4,16,1,6,,NA,NA,no swath species found,0
Lompoc Landing,60,5,2015,4,16,1,7.5,,NA,NA,no swath species found,0
Lompoc Landing,60,5,2015,4,16,1,9,,NA,NA,no swath species found,0
Lompoc Landing,60,5,2015,4,16,1,10.5,,NA,NA,no swath species found,0
Lompoc Landing,60,5,2015,4,16,1,12,,NA,NA,no swath species found,0
Lompoc Landing,60,5,2015,4,16,1,13.5,,NA,NA,no swath species found,0
Lompoc Landing,60,5,2015,4,16,1,15,,NA,NA,no swath species found,0
Lompoc Landing,60,5,2015,4,16,1,16.5,,NA,NA,no swath species found,0
Lompoc Landing,60,5,2015,4,16,1,18,12.5,40,0,pisaster ochraceus,1
Lompoc Landing,60,5,2015,4,16,1,19.5,,NA,NA,no swath species found,0
Lompoc Landing,60,5,2015,4,16,1,21,,NA,NA,no swath species found,0
Lompoc Landing,60,5,2015,4,16,1,22.5,13,60,0,pisaster ochraceus,1
Lompoc Landing,60,5,2015,4,16,1,22.5,15,60,0,pisaster ochraceus,1
Lompoc Landing,60,5,2015,4,16,1,24,13.5,30,0,pisaster ochraceus,1
Lompoc Landing,60,5,2015,4,16,1,25.5,,NA,NA,no swath species found,0
Lompoc Landing,60,5,2015,4,16,1,27,,NA,NA,no swath species found,0
Lompoc Landing,60,5,2015,4,16,1,28.5,14.5,40,0,pisaster ochraceus,1
Lompoc Landing,60,5,2015,4,16,1,28.5,14.5,100,0,pisaster ochraceus,1
Lompoc Landing,60,5,2015,4,16,1,28.5,14.5,120,0,pisaster ochraceus,1
Lompoc Landing,60,5,2015,4,16,1,30,8,50,0,pisaster ochraceus,1
Lompoc Landing,60,5,2015,4,16,1,30,11,35,0,pisaster ochraceus,1
Lompoc Landing,60,5,2015,4,16,1,30,13,95,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,0,5,55,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,0,5,110,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,0,13,70,4,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,0,14,35,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,1.5,5,50,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,1.5,5,80,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,1.5,14,50,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,3,13.5,70,4,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,4.5,14,30,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,6,14.5,10,0,leptasterias spp,1
Lompoc Landing,60,6,2015,9,29,1,6,14.5,40,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,6,14.5,45,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,6,14.5,70,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,7.5,,NA,NA,no swath species found,0
Lompoc Landing,60,6,2015,9,29,1,9,4.5,60,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,9,13.5,50,3,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,9,14,30,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,9,14,40,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,10.5,10.5,55,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,12,13.5,25,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,12,15,10,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,12,15,20,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,12,15,25,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,12,15,30,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,12,15,35,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,13.5,15,NA,NA,haliotis cracherodii,1
Lompoc Landing,60,6,2015,9,29,1,13.5,15,15,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,13.5,15,20,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,13.5,15,35,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,13.5,15,40,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,13.5,15,50,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,13.5,16,10,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,13.5,16,15,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,13.5,16,30,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,15,15,10,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,15,15,15,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,15,15,20,0,pisaster ochraceus,3
Lompoc Landing,60,6,2015,9,29,1,15,15,30,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,15,15,45,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,15,15.5,20,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,15,16,25,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,15,16.5,10,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,15,16.5,15,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,15,16.5,20,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,15,16.5,35,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,16.5,8,60,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,16.5,14,25,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,16.5,14,55,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,18,9,70,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,18,9,110,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,18,13,35,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,18,13,75,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,18,13,105,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,18,13.5,NA,NA,haliotis cracherodii,2
Lompoc Landing,60,6,2015,9,29,1,18,13.5,10,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,18,13.5,20,0,pisaster ochraceus,3
Lompoc Landing,60,6,2015,9,29,1,18,13.5,30,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,18,14,20,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,18,14,25,0,pisaster ochraceus,3
Lompoc Landing,60,6,2015,9,29,1,18,14,30,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,18,14,35,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,18,14,40,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,18,14,45,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,18,14.5,15,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,18,14.5,35,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,18,15,10,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,18,15,20,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,18,15,25,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,18,15,45,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,19.5,14.5,10,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,19.5,14.5,15,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,19.5,14.5,25,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,19.5,14.5,40,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,19.5,15,30,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,19.5,15,35,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,19.5,15,45,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,21,14,40,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,21,15,15,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,21,15,20,0,pisaster ochraceus,3
Lompoc Landing,60,6,2015,9,29,1,21,15,25,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,21,15,30,0,pisaster ochraceus,3
Lompoc Landing,60,6,2015,9,29,1,21,15,40,4,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,21,15,85,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,21,15.5,5,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,22.5,14,15,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,22.5,14,25,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,22.5,14,35,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,22.5,14,40,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,22.5,14.5,25,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,22.5,14.5,40,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,22.5,15,5,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,22.5,17,25,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,22.5,17,30,0,pisaster ochraceus,3
Lompoc Landing,60,6,2015,9,29,1,22.5,17,35,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,22.5,17,45,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,24,14,30,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,24,15,5,0,leptasterias spp,1
Lompoc Landing,60,6,2015,9,29,1,24,15,15,0,pisaster ochraceus,4
Lompoc Landing,60,6,2015,9,29,1,24,15,20,0,pisaster ochraceus,4
Lompoc Landing,60,6,2015,9,29,1,24,15,25,0,pisaster ochraceus,4
Lompoc Landing,60,6,2015,9,29,1,24,15,30,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,24,15,40,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,24,15.5,30,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,24,15.5,40,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,24,16,15,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,24,16,25,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,24,16,30,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,24,16,40,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,25.5,14,25,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,25.5,14.5,25,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,25.5,16,35,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,27,13.5,45,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,27,15,25,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,27,15,30,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,27,15,35,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,27,15.5,25,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,27,15.5,30,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,27,15.5,40,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,27,18,20,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,27,18,25,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,27,18,30,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,28.5,14,15,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,28.5,14.5,NA,NA,haliotis cracherodii,1
Lompoc Landing,60,6,2015,9,29,1,28.5,14.5,10,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,28.5,14.5,15,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,28.5,14.5,20,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,28.5,14.5,25,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,28.5,15.5,15,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,28.5,15.5,20,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,28.5,15.5,25,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,28.5,18,40,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,30,11.5,NA,NA,haliotis cracherodii,1
Lompoc Landing,60,6,2015,9,29,1,30,11.5,25,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,30,11.5,50,2,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,30,11.5,60,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,30,15,120,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,30,16,10,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,30,16,15,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,30,16,20,0,pisaster ochraceus,8
Lompoc Landing,60,6,2015,9,29,1,30,16,25,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,30,16.5,15,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,30,16.5,20,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,30,16.5,35,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,30,17,30,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,30,17,50,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,30,17.5,20,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,30,17.5,35,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,30,17.5,40,0,pisaster ochraceus,2
Lompoc Landing,60,6,2015,9,29,1,30,18,30,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,30,18,30,2,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,30,18,45,0,pisaster ochraceus,1
Lompoc Landing,60,6,2015,9,29,1,30,18,50,0,pisaster ochraceus,2
Lompoc Landing,60,7,2016,2,8,1,0,5,90,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,0,6.5,120,1,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,0,13.5,40,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,1.5,,NA,NA,no swath species found,0
Lompoc Landing,60,7,2016,2,8,1,3,14,20,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,3,14,25,0,pisaster ochraceus,3
Lompoc Landing,60,7,2016,2,8,1,3,14,30,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,3,14,35,0,pisaster ochraceus,4
Lompoc Landing,60,7,2016,2,8,1,3,14,45,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,3,14.5,25,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,3,14.5,40,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,4.5,,NA,NA,no swath species found,0
Lompoc Landing,60,7,2016,2,8,1,6,13,35,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,6,14,15,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,6,14,20,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,6,14,30,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,7.5,13.5,60,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,7.5,14,100,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,9,13,70,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,9,14,35,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,10.5,14,10,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,10.5,14,15,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,10.5,14,20,0,pisaster ochraceus,2
Lompoc Landing,60,7,2016,2,8,1,10.5,14.5,10,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,10.5,14.5,30,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,10.5,15.5,20,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,12,14.5,10,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,12,15,15,0,leptasterias spp,1
Lompoc Landing,60,7,2016,2,8,1,12,15,15,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,12,15,20,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,12,15,30,4,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,12,15,35,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,12,15,40,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,12,15.5,25,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,12,15.5,30,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,13.5,12,85,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,13.5,15,15,0,pisaster ochraceus,2
Lompoc Landing,60,7,2016,2,8,1,13.5,15,20,0,pisaster ochraceus,2
Lompoc Landing,60,7,2016,2,8,1,13.5,15,25,0,pisaster ochraceus,3
Lompoc Landing,60,7,2016,2,8,1,13.5,15,35,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,13.5,15,40,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,13.5,15.5,30,0,pisaster ochraceus,2
Lompoc Landing,60,7,2016,2,8,1,15,13.5,10,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,15,13.5,20,0,pisaster ochraceus,2
Lompoc Landing,60,7,2016,2,8,1,15,14,25,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,15,14,30,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,15,14.5,15,0,pisaster ochraceus,2
Lompoc Landing,60,7,2016,2,8,1,16.5,15.5,NA,NA,haliotis cracherodii,1
Lompoc Landing,60,7,2016,2,8,1,16.5,15.5,20,0,pisaster ochraceus,2
Lompoc Landing,60,7,2016,2,8,1,18,9,95,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,18,12.5,40,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,18,13,NA,NA,haliotis cracherodii,1
Lompoc Landing,60,7,2016,2,8,1,18,13,30,0,pisaster ochraceus,2
Lompoc Landing,60,7,2016,2,8,1,18,13,35,0,pisaster ochraceus,2
Lompoc Landing,60,7,2016,2,8,1,18,14.5,NA,NA,haliotis cracherodii,1
Lompoc Landing,60,7,2016,2,8,1,18,14.5,20,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,18,14.5,25,0,pisaster ochraceus,2
Lompoc Landing,60,7,2016,2,8,1,18,14.5,30,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,18,14.5,35,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,18,15,10,0,pisaster ochraceus,1
Lompoc Landing,60,7,2016,2,8,1,18,15,15,0,pisaster ochraceus,1
